"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Early-demographic dividend","EAR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4525.81158813311","4623.37811855401","4712.36814203813","4770.51579608731","4837.08347158073","4894.10402175471","5087.03342444938","5215.32083213871","5222.18423971127","5263.41493223353","5400.46660318718","5391.26867323012","5426.73906199938","5643.99164437801","5905.69315666443","6165.28636248622","6440.27991562198","6718.70869420565","6850.26109584569","6863.21951583234","7204.46648400147","7453.78550830259","7682.93296925698","7912.86196203397","8168.12384890365","8463.04037564986","8777.70122992258","9086.1175862316","9348.83415657897","9480.75588955276","8973.42941961514","9469.90644928338",
"East Asia & Pacific","EAS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5149.26874135107","5352.90983269797","5555.39494655743","5767.27230510283","6040.9282659118","6349.36215112069","6664.1286733027","6880.30759028683","6792.30630244226","6997.52608700053","7330.53747937354","7531.70259730859","7836.13421376975","8200.74450510334","8655.65018030729","9142.5986091469","9714.50941439038","10425.6373199316","10862.8145237259","11139.087218392","11953.1429566591","12570.8812806984","13166.7811660536","13786.7643417578","14382.3734334673","14991.9454957123","15630.3698895683","16351.1077219765","17075.7046328439","17721.2154919556","17613.7711823444","18580.9256357074",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15467.7599983006","14556.5477132697","12884.0869214775","11947.4352494375","10474.5288223458","10178.1692002903","10075.540316694","10309.0022018581","10123.2356602549","10369.0008792449","11231.377471067","11585.6995237941","12211.9042690576","13067.0375248404","14145.6397388554","15122.5549204941","16327.6151051949","17568.939065582","18242.444815084","17014.8159937098","17839.1675956504","18801.0638106134","19384.943825626","19964.534626996","20116.3790885429","20040.4604620659","20207.6602427535","20830.3348250135","21368.3845667833","21753.9874940841","21349.5634822683","22712.2136237578",
"Europe & Central Asia","ECS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23577.4325133924","23305.7087132125","22693.0789131288","22219.0480594508","22028.1210470077","22345.871468582","22640.3145704174","23260.1221255962","23715.1439624569","24352.2645473934","25462.5941522669","26040.1120985492","26539.4110224525","27113.8790290844","28083.5683158291","28895.3180322129","30112.1663258636","31286.2874675752","31648.2470750619","30039.1447819516","30791.9055378237","31577.255704363","31668.0301545907","31894.0457342263","32291.4983563006","32724.4111062009","33204.2404616834","34073.9375392321","34765.3275176456","35354.4536309176","33513.647948571","35454.0496135727",
"Ecuador","ECU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8293.7406745374","8450.1514229952","8432.6186597681","8406.55767208239","8571.7392109198","8575.67491503774","8539.3379887525","8723.8290277137","8826.38699871056","8243.41104756172","8176.34444775576","8350.88532837319","8541.67230726848","8625.79251111208","9178.41807603603","9503.69468951352","9757.37510261875","9805.65121285274","10257.3996333732","10148.8659478336","10340.9702972165","10984.2837669942","11431.3756193625","11818.5868341087","12078.4743866036","11896.3751614302","11551.6159731776","11617.9122190573","11561.747853143","11370.603299072","10325.0017094216","10614.6423773935",
"Egypt, Arab Rep.","EGY","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6086.68675379509","6016.9069690654","6152.92900367738","6203.06819620047","6321.25070751336","6483.31562051125","6671.08939267294","6897.52124163154","7138.21220132707","7422.83529863806","7744.71523809311","7867.50743983462","7905.41251956336","8007.6450292324","8184.06580830494","8397.03244402289","8814.14605018027","9274.97705396552","9763.50444936789","10031.0329555174","10340.0732290684","10302.4428451733","10301.1078078999","10290.191622314","10353.6668042394","10570.4452319757","10795.8087418385","11014.4864791744","11366.3355206681","11763.2532849551","11951.4475270117","12121.1591610817",
"Euro area","EMU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32681.8701306357","33413.2489173893","33726.4335971163","33357.3329444188","34073.3505129893","34814.3570674583","35321.1792225759","36200.7665520728","37224.1343760336","38218.3834125498","39568.5783516323","40300.6777455023","40502.8054970856","40592.1576464792","41304.9803682429","41799.82177892","42966.7864471825","44041.6167394895","44010.5736781764","41863.0219507723","42639.5014098485","43411.972880434","42910.4050740988","42649.5877483492","43095.001740232","43850.9451026564","44543.6009050503","45610.763952333","46348.3434874216","47043.0494330536","43917.5169765786","46301.0217975271",
"Eritrea","ERI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27543.9192440024","28173.3872449524","28296.2556750477","27859.5430424821","28388.0126546931","29042.3441443907","29691.0967966209","30661.6548336809","31876.4395902943","33173.117195796","34757.615021513","35874.7529283016","36337.5551952878","36750.4418480689","37249.7735119425","37963.3658355296","38858.4710684887","39520.8222657597","39240.3951876123","37430.6785045715","37319.4762230353","36884.2592434253","35769.4600345792","35371.7398181963","35968.6201369865","37377.068016704","38477.5791805612","39528.9253872668","40256.9524767458","40802.48774251","36210.8749341245","38097.8417335522",
"Estonia","EST","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12730.7174142214","13558.5685292989","15503.8448315578","16332.8199308887","16215.5789517586","17765.2075336124","18952.1070075434","20364.0087374035","22049.6827903416","23691.1529865284","26096.9883386237","28814.9203164655","31140.5798350899","29621.7645299993","25337.175235261","26015.7463509325","27990.136407635","28997.3228845385","29525.1188635117","30494.0963031973","31038.8046287051","32008.9343566614","33821.93290847","35097.7041021572","36401.1088501325","35257.1620267938","38207.4086103403",
"Ethiopia","ETH","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","767.01356533942","687.543151327826","605.770667570124","661.312446366602","659.091401254104","676.58665877163","736.947794249504","737.329554291231","691.216374522031","706.164340219382","727.766684744805","765.809379888096","755.43468922963","718.333023905387","793.093753452204","862.35534188426","929.694443425612","1008.13532290967","1086.69947540926","1150.20604388024","1259.02258051063","1360.93852243609","1437.37660668157","1545.17795600731","1656.63448899243","1779.0841114169","1894.89736397042","2021.56290796009","2103.51585836696","2221.40466452958","2296.89043991652","2366.41905090437",
"European Union","EUU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28523.4895038449","28839.0431029703","29039.7502087154","28799.1725273267","29494.6087471714","30261.8180931991","30822.9762157669","31566.6423053123","32460.9676388393","33332.4115332539","34592.1579859545","35328.3749975704","35691.8825763444","35953.6963985353","36811.1386608485","37443.9340907167","38689.1808262203","39844.5223360389","40064.631358068","38261.56607554","39006.3496118447","39780.8357987189","39439.9430497047","39342.8270658233","39889.3047157717","40752.2175979149","41515.6971562489","42677.5886762901","43557.6137908771","44394.8203528284","41720.8681481024","44024.2998701787",
"Fragile and conflict affected situations","FCS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4874.53103164797","4345.24287772519","4099.31855037575","3772.3467211748","3331.37869028821","3156.95352135483","3108.9857066187","3151.85887130072","3224.58695063392","3256.43494092702","3368.95923585018","3463.39768874212","3545.85264179523","3547.34150841835","3867.5854192757","3992.34529538597","4150.96172894218","4325.47398322365","4431.01847263318","4339.95179137562","4524.02767987502","4461.60903741949","4639.86944837341","4689.20978427904","4632.04239030444","4587.09890963023","4635.96632568961","4679.00175573432","4719.13464926983","4734.00992879594","4450.51273907236","4454.35017033568",
"Finland","FIN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32939.3832880618","30831.6088058571","29648.7439434243","29310.3070704183","30340.8238404135","31499.80577579","32548.0151553704","34506.7718790729","36293.3915600144","37795.0577604714","39894.1944569685","40842.3417724243","41439.019233448","42168.6934671901","43724.9661225981","44786.9096643071","46412.2003478176","48664.265707071","48817.989492787","44662.100140396","45874.6613021399","46825.8248388831","45952.246383366","45328.5753218041","44976.7764487708","45072.5902146238","46206.7878130494","47570.133583848","48049.5837841337","48582.5875885045","47397.4183476788","48936.7094028185",
"Fiji","FJI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8451.42633880929","8146.94256805873","8538.57287278364","8599.25580256696","8912.15599272531","9019.26308919355","9344.20427552405","9042.40792735694","9075.10794608959","9798.35740635538","9575.86013093397","9732.43226946384","10027.4352932823","10117.5207878153","10630.4843714256","10656.1424067375","10771.4364107359","10573.5962345832","10566.9054083209","10319.3690930764","10547.9097903222","10787.6394866026","10919.475837041","11429.332887858","12058.0061864871","12569.0646309252","12820.7570376546","13429.3006222384","13846.1206900607","13684.2916922321","11526.9622867572","10977.4529254916",
"France","FRA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33732.0142120651","33897.2314368104","34268.5421707858","33905.8822631981","34576.5438089748","35177.6589424847","35548.6285199543","36250.6889604497","37413.4393609485","38494.9468158477","39732.2824515749","40226.6270677305","40388.6256508389","40433.4900386568","41272.6323754944","41643.9888864457","42367.5698646841","43127.2128556843","42996.2097818165","41546.4905796298","42147.6716766942","42864.0189689606","42790.6328838388","42816.2714819044","43021.3946358903","43345.7864281559","43705.1475593257","44577.0645745394","45284.0027939624","46017.7659610004","42320.5241401407","45187.4462893777",
"Faroe Islands","FRO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2995.14181443141","3136.98121689519","3178.8158270004","3354.38281503857","3269.45954723604","3449.82745568881","3316.11122450801","3110.47148756452","3207.02988875888","3264.2916844393","3433.68198975242","3515.80307143085","3539.75763237725","3599.6107874098","3497.83342600778","3585.69930634809","3608.66746267044","3574.01669881855","3518.01651679406","3576.43522679846","3659.1953346401","3756.45341295633","3649.00748317953","3467.74638576669","3339.79815713411","3447.88586779613","3436.9733379093","3489.70759429143","3460.4896958511","3465.11998103907","3368.13793727079","3226.14303212251",
"Gabon","GAB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18179.1700017022","18770.6037317334","17704.5264650538","17917.2191929917","18099.3957168527","18514.5679788508","18703.1666511865","19284.5301762362","19465.2452778791","17297.8060053767","16567.2456051163","16522.1973634649","16093.405140168","16060.6875826795","15767.1793679395","15761.1484780064","14894.693568942","15334.7235424854","14378.492978127","13934.8565686915","14415.4459113912","14883.4942581406","15082.6565608753","15342.1813095484","15437.2650293528","15510.0389513624","15359.7403963666","15006.8440374987","14743.6982429663","14945.8592935603","14320.8446459612","14197.6987995281",
"United Kingdom","GBR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31217.2180620417","30777.5279772286","30817.5181562369","31509.1898002654","32637.8387418524","33375.7096443327","34099.3165780632","35681.2441309556","36699.5204618144","37671.0698528973","38915.19753811","39569.1505056426","40238.5857905622","41265.1749737648","41997.606214029","42791.8967469818","43576.1977928989","44219.4876704115","43767.6957997483","41592.9278972389","42147.765559754","42429.2098322806","42754.540431536","43271.8274646448","44239.151059642","45041.0571798668","45712.7834267325","46372.38660351","46853.2011143804","47368.5844114534","42820.5654176589","45839.1534260014",
"Georgia","GEO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11135.4628892798","8724.29049929185","4769.99652400785","3346.56802542595","3045.04248414422","3243.84621344181","3740.48545328952","4268.69527327204","4511.48880328071","4737.405515582","4919.23187995616","5236.22280631371","5572.62200637586","6230.82190884126","6632.81426469502","7315.19848048057","8049.90605481459","9109.89774086377","9358.61458957779","9097.42124780979","9736.73209374292","10541.4719031056","11295.7540913053","11740.0891163337","12254.6456549529","12605.1400698178","12963.7439586374","13589.7073915159","14253.4089858441","14989.2581602038","13966.3263350166","15471.7150136944",
"Ghana","GHA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2404.50959302569","2459.25096330893","2481.87001592392","2528.9867089545","2540.68390617984","2574.83601508598","2624.17545170809","2666.12891694023","2723.29542883309","2774.32428422228","2807.36153105598","2849.00603714466","2905.23855716458","2982.08686784991","3071.80565100389","3172.17049937655","3290.06304712942","3345.63609135634","3558.78900180802","3637.47621778092","3828.41937142279","4261.62074782669","4548.57935362915","4769.07255916908","4794.14708368048","4785.99468331465","4837.53795658418","5115.90675022862","5315.25390473101","5540.04562697865","5451.12144194238","5623.80586002033",
"Gibraltar","GIB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1507.64055355482","1503.80116545089","1511.11375846447","1545.64862424542","1565.26664309142","1594.92915977584","1622.74914499627","1662.66192036962","1679.69177733129","1701.72968616294","1704.95631265045","1730.30205079946","1783.84992778106","1771.6600206787","1778.05151661723","1794.38309312309","1777.13467463712","1856.26101823333","1889.1878775789","1825.67332755281","1870.79997877532","1932.50574041082","2002.32160983308","2035.31854855773","2061.6948377417","2087.93494615376","2253.47759600591","2417.80379491482","2499.70726640637","2566.32298879891","2611.40331106969","2620.24951896766",
"Gambia, The","GMB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2265.23347825911","2248.3805604021","2245.61080554391","2240.4535190241","2175.50441957614","2127.87472740805","2108.82849215863","2145.03090452489","2152.68199779871","2220.51964208374","2270.48649520816","2327.35435866192","2180.85250445442","2257.27783498198","2341.17318281022","2216.18606202049","2137.81852872171","2137.85713262186","2205.11439160073","2283.18617983918","2346.72047883159","2091.82876600813","2135.74423789688","2131.43602743993","2038.8025175488","2058.65814621739","2036.87715930988","2072.64683284207","2158.07755816639","2226.34390493096","2158.44231689864","2215.46463411185",
"Guinea-Bissau","GNB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1994.66147480128","2049.61396675926","2025.79392427664","2022.60873710539","2042.45930660842","2088.25530176769","2284.36915684457","2386.30154493425","1683.25021726757","1667.63152983175","1722.75748109366","1723.45304915319","1669.27025591944","1641.02891383706","1647.57806324477","1677.70868916866","1675.77017912103","1688.81368651749","1700.28551531301","1713.76353840849","1747.23748547332","1839.692741951","1760.88399471437","1770.47614739359","1740.89673703744","1800.06338150248","1864.26303518079","1925.23773659951","1901.93173857674","1939.2895096348","1847.46582390878","1872.4825618157",
"Equatorial Guinea","GNQ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1039.98504939548","996.878344481045","1299.92547644393","1395.40346844647","1572.06232603683","1781.26487792261","2857.50227110432","6868.49317242093","8165.99403233497","9851.27558393835","11176.5189594963","17523.5451572879","20084.3430084807","21944.5056628252","29004.1867208956","32390.2074360136","33330.8905720164","36685.3433527448","41249.4865794728","39914.175308629","34732.2191497036","35377.736491918","36671.3574358438","33678.7378356066","32436.5535005511","28313.4331590396","24827.0321162643","22550.958161123","20386.0138677131","18600.3917751503","17214.7381839077","16500.33569098",
"Greece","GRC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24262.9476666025","24716.624625083","24700.2376345352","24162.4762908556","24522.6322013806","24920.8369522232","25521.3900219034","26534.6100298561","27415.7448270071","28149.9657204115","29133.9657170072","30180.3565817082","31249.5328586291","32981.4945809889","34565.061158675","34670.3352591864","36520.2063129292","37619.8239104436","37394.3345213543","35692.1006448057","33693.2114765963","30318.4046680383","28322.5730581368","27810.9112255691","28129.9613244489","28260.3866739065","28239.9192063819","28604.8609402657","29141.1743829385","29698.0304753909","27072.6186450209","29428.3930211337",
"Grenada","GRD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8813.9238367981","8923.63130031847","8784.02556431912","8517.89510938453","8565.27944046766","8665.59406777069","8985.94796725548","9384.23619809227","10440.339240275","11116.314364945","11613.4153892276","11333.7361432869","11678.7440082908","12738.9057095146","12614.8241638688","14246.9927237107","13641.282973397","14442.8802800479","14541.8514410654","13537.7949164169","13412.7933652353","13444.648144173","13206.9742382866","13427.5519644025","14317.3257305619","15142.06257045","15614.2977914991","16217.4998498411","16837.4960553465","16867.5721321567","14480.5066992596","15183.406889673",
"Greenland","GRL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5561.07068412655","5611.54226479013","5730.64595343889","5805.70952757189","5891.32743906363","6033.04269462534","6064.02081733548","6181.17234432379","6338.33807417112","6428.04797639113","6499.88328517311","6493.60646967771","6589.73707436894","6612.66987730145","6676.70453318824","6753.68253599957","6972.38159210706","7269.2062604465","7365.2804361703","7262.50010896451","7335.98897429945","7503.67465594417","7590.75546737921","7734.11770732066","7939.37437823934","8125.65553391647","8206.04798668298","8322.21680991504","8462.17210684372","8653.30819508205","8393.28447223492","8892.48369150326",
"Guam","GUM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4843.08584272428","5128.39425947678","5495.84214545307","5901.42004233288","6364.82277561331","6663.97313029773","7198.82630867479","7672.26034899005","7585.43656806086","7852.71083398642","7776.29823244524","7969.69816426679","8064.47780927205","8009.69585977209","8128.42501678488","7965.3674679648","8371.95130275511","8972.29100311083","9112.26017394183","9454.06800981618","9788.84875102514","10275.8759812654","10780.9365037376","11117.5227905855","11244.3973933469","11261.7795631327","11631.0567167505","12005.4051046745","12477.5806374013","13082.1814837162","18679.955428894","22295.4899720268",
"High income","HIC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31707.5505617893","31970.1187795498","32474.7669370739","32641.7658035826","33471.098477784","34178.5402343555","35004.8719203023","35975.6441316484","36724.9970340266","37705.1822156789","39036.344367024","39378.5468543644","39760.6529624181","40443.6762813002","41615.6509638292","42574.5819731479","43664.9265387921","44633.8585623496","44606.3235162627","42849.53311322","43892.7728402171","44621.9972932782","44978.0232049976","45393.3913969928","46080.2499234419","46919.8730090765","47527.3504068419","48428.1801205861","49346.1095785659","50027.7582114182","47513.8348424307","49924.2094252034",
"Hong Kong SAR, China","HKG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28797.8241327101","30188.4839891735","31802.5204051817","33199.4115801811","34419.4014983576","34545.5901479901","34453.0565255572","35909.892928577","33516.4711954192","34030.0847713673","36316.3849809725","36251.9317296959","36689.6298103814","37885.7023014383","40861.8400835081","43689.4867464365","46462.634425069","49042.9331206126","49787.7657189783","48458.9341353146","51359.8731724227","53471.8541569332","53783.9875635642","55229.6424688037","56358.0557188951","57214.679807602","58098.4112575664","59842.2129961658","61055.3366242342","59588.5049257052","55917.6474642998","60051.7548508743",
"Honduras","HND","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3990.02906523112","3749.17320680419","3866.11578810241","4002.96060044613","3899.71405099788","4024.99212236961","3984.5688268769","4049.97459904481","4077.5503060541","3935.73122753833","4108.77497718928","4109.76969711082","4154.92535715546","4235.62313709617","4390.47334152231","4546.24063500184","4733.54786940426","4914.32374334188","5011.60729945583","4787.86375108506","4866.97393107266","4956.40285182158","5065.45699900649","5113.45915051909","5177.41519718935","5283.41691357908","5395.61455082235","5561.99454219124","5680.36288396582","5736.18163330613","5138.38539820015","5691.42319711144",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1854.82936642175","1815.90017169917","1753.44966392747","1717.6811525556","1668.23847971968","1702.53647767282","1741.33921200902","1794.55343369047","1806.37981931956","1813.55650607895","1817.93746412601","1839.65759650531","1848.26485344933","1871.03642931879","1921.16125768673","1974.04337330276","2034.57911289225","2090.45053829781","2148.57387896111","2164.57471029713","2234.14134154504","2263.47397971255","2270.06375306717","2331.93510817419","2398.23279002147","2438.46054710634","2480.15328945601","2531.42445803832","2566.15177193964","2604.61774735098","2540.92055987606","2589.89267624424",
"Croatia","HRV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15146.7203367638","16273.5141531129","17355.8720301286","17749.6139884081","17670.2238987844","18362.1050911661","19661.0596468456","20773.846636088","21915.5581037381","22818.5401854497","23771.9451888582","24940.0212344923","26170.9958928937","26670.2204365532","24754.1601473314","24500.0681416094","24563.8473507439","24078.3307312505","24057.8080868379","24072.4388046611","24884.6652307486","25944.2583430013","27154.0846858541","28192.3285390241","29336.0854506088","27076.979097622","31046.6275736968",
"Haiti","HTI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3541.41010739523","3537.29335356245","3284.99748382238","3047.94885583679","2633.70146601626","2841.23608348822","2905.31340579985","2930.60878976071","2941.81491193225","2969.10191710426","2943.72112826663","2884.21708555835","2866.16589406172","2917.29014045518","2832.07628580689","2872.03365344999","2876.07418022018","2963.69003804162","2994.76764989676","3122.14509204553","2900.90956874511","3003.22384258389","2973.96905936124","3057.91542060063","3066.85041749736","3102.3450134401","3116.48797407998","3153.29938869996","3165.30489593464","3073.32914007069","2934.24588114373","2846.74109884802",
"Hungary","HUN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16432.1051312871","15934.8309236764","15861.1060025956","16350.9236515131","16617.5937426802","16659.8806837542","17218.1747271296","17931.357698275","18534.4610696593","19415.0234727981","20252.4108736517","21273.1241216915","22205.5428987082","23367.6074313487","24419.828855367","25423.4251222191","25533.3675517641","25835.549688732","24168.9835948656","24486.0417269382","25012.2947004316","24825.5808329461","25343.7138398913","26485.4128230327","27531.6440790804","28218.2791845991","29501.1204204706","31121.6651409416","32553.6944730337","31167.710878714","33517.9741094713",
"IBRD only","IBD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5110.63457091993","5050.97986488685","4997.5922471746","5044.67820749813","5086.56122636198","5197.77491898608","5390.43735086152","5572.22979788791","5605.25910450739","5746.50610501085","6007.66122412407","6150.07306448501","6354.85000485844","6660.06648064127","7083.70954732385","7492.11063521852","8000.26953255216","8588.88416403532","8962.71865778173","9067.52607251625","9642.22230943623","10106.3350847528","10520.0966871715","10925.9943275208","11306.0308035746","11669.7487921932","12092.3048953434","12590.4808908719","13077.0159371444","13460.2859264144","13073.4450245","13891.1788558688",
"IDA & IBRD total","IBT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4553.44567750162","4496.36026176692","4444.76279404849","4469.34615576452","4489.1327661807","4576.40535197518","4732.95711126579","4876.00775924266","4898.87604639444","5007.35879813296","5212.93603674298","5326.61171338448","5490.94143553186","5734.18497684338","6077.62132004107","6405.63333455195","6810.38358083654","7275.47369280636","7566.22204340327","7648.36914669207","8097.12264837767","8453.44194765992","8768.04997185921","9085.84763167959","9384.43347791788","9659.2111751333","9972.92639853414","10343.6036391713","10706.7572433968","10985.7092969232","10650.1406413818","11244.3297648993",
"IDA total","IDA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2241.51685980028","2221.07024284361","2204.1866401882","2164.07295846769","2123.00362138252","2145.06909267952","2190.92399400563","2215.44255429916","2231.97545884278","2249.36574072779","2282.99323726057","2329.9494962043","2387.77531452174","2450.78560897677","2555.60607841746","2651.19728345248","2751.63391137632","2853.59871654474","2926.53162543127","2996.29992353","3098.03323778244","3172.4913129379","3235.88500575232","3344.41533708447","3461.89373000429","3540.08023816919","3604.9113684336","3679.80273108943","3773.18930449588","3850.45651748508","3767.50308510916","3842.597079709",
"IDA blend","IDB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3324.17361399709","3309.20392469551","3334.08514821976","3245.09114669416","3201.99822306832","3200.96650810246","3262.1408406625","3238.49301406795","3244.28774515324","3243.26816388474","3285.64680679647","3344.92055583","3469.80912873002","3570.44938769133","3751.97884807326","3888.54108903568","4020.84516333674","4148.93108283664","4201.02570759791","4319.0086124028","4439.01575931841","4522.30655999217","4611.60628057247","4746.37792456567","4898.50445515629","4979.00623105504","4982.03439362704","5010.74087477677","5104.40471961045","5131.46833527187","4954.53696341558","5097.87841519774",
